customer_id,customer_name,signup_date,status
5761,James Sexton,2021-01-19,Active
5762,Linda Jones,2021-05-11,Churned
5763,Bruce Martinez,2024-10-04,Churned
5764,Andrew Shaw,2023-12-17,Active
5765,Andrew Nguyen,2024-03-04,Churned
5766,James Reyes,2024-12-01,Active
5767,Jonathan Guzman,2022-05-28,Active
5768,Vincent Flores,2022-06-11,Active
5769,Stacy Stevens,2020-04-05,Active
5770,Christopher Adams,2022-05-01,Churned
5771,James Brown,2022-09-25,Active
5772,Brian Peters,2025-02-07,Active
5773,Andrea Garcia,2024-10-28,Active
5774,Taylor Lewis,2024-05-10,Active
5775,Regina Gomez,2020-04-23,Active
5776,Scott Weiss,2025-01-04,Active
5777,Jeremy Meadows,2020-03-17,Active
5778,George Weeks,2023-10-02,Active
5779,Terry Lee,2021-08-13,Churned
5780,Matthew Murray,2021-07-20,Active
5781,Colleen Campbell,2022-09-13,Active
5782,Amanda Watkins,2025-01-26,Active
5783,Justin Cook,2020-04-24,Active
5784,Denise Obrien,2024-08-09,Active
5785,Haley Payne,2021-04-22,Active
5786,Nathan Jones,2021-05-24,Churned
5787,Susan Crawford,2022-06-28,Active
5788,Stephen Garcia,2024-11-03,Churned
5789,Joanne Watson,2020-05-03,Churned
5790,Logan Davies,2021-02-19,Active
5791,Lacey Doyle,2024-10-25,Active
5792,Amy Park,2021-08-31,Active
5793,Timothy Williams,2024-05-22,Churned
5794,Joe Neal,2020-04-24,Churned
5795,Sarah Anderson,2021-04-14,Active
5796,Jennifer Schmidt,2024-06-22,Active
5797,Thomas Sutton,2021-04-26,Active
5798,Jason Fuller,2022-01-05,Churned
5799,Nicole Wade,2023-02-21,Churned
5800,Brittany Williams,2023-06-04,Active
5801,David Acosta,2023-08-13,Active
5802,Melinda Cruz,2023-05-14,Active
5803,Anthony Sparks,2020-12-12,Active
5804,Kyle Jones,2024-03-31,Churned
5805,Donald Mccullough,2021-12-07,Active
5806,Martha Goodwin,2024-01-02,Active
5807,Richard Cohen,2021-01-25,Active
5808,Thomas Wood,2020-08-27,Churned
5809,Roberta Campbell,2022-08-13,Active
5810,Jennifer Ward,2021-08-26,Active
5811,Jessica Crawford,2021-10-10,Active
5812,Wendy Riley,2022-05-24,Churned
5813,Cynthia Pham,2022-01-26,Churned
5814,Daniel Rogers,2020-07-04,Active
5815,Ashley Ramos,2024-12-26,Active
5816,Michael Summers,2023-07-22,Active
5817,Sarah Dorsey,2023-11-12,Active
5818,Sheila Robertson,2020-04-17,Active
5819,Daniel Johnson,2023-12-01,Churned
5820,Zachary Martinez,2022-01-05,Active
5821,John Cervantes,2024-02-02,Churned
5822,Donald Wade,2022-05-28,Active
5823,Carlos Turner,2023-05-06,Active
5824,Kristen Miller,2021-08-09,Active
5825,Brittany Martin,2021-07-04,Active
5826,Dr. Erin Owens,2021-03-28,Active
5827,Timothy Woods,2022-01-30,Active
5828,Dr. Molly Hunt,2024-07-17,Active
5829,Christopher Sullivan,2023-09-24,Active
5830,Fred Barrett,2022-07-13,Active
5831,Kevin Brown,2021-12-09,Churned
5832,Jared Mcdaniel,2020-12-12,Active
5833,Joseph Sanchez,2024-06-21,Churned
5834,Megan Burch,2023-09-26,Active
5835,Eric Black,2021-05-21,Active
5836,John Wilson,2021-01-04,Active
5837,Christopher Blankenship,2023-11-08,Churned
5838,Heather Davis,2024-01-01,Active
5839,Kenneth Flores,2020-06-25,Active
5840,Paul Brown,2020-08-29,Active
5841,Betty Henry,2023-04-08,Active
5842,Courtney Gregory,2020-10-29,Active
5843,Edward Campbell,2023-11-13,Active
5844,Eric Mcfarland Jr.,2022-05-25,Active
5845,Kevin Stanton,2023-03-31,Churned
5846,Robert Stone,2022-03-04,Active
5847,Matthew Dickson,2020-03-22,Active
5848,Wendy Johnson,2025-02-06,Active
5849,David Cannon,2022-11-26,Active
5850,Alan Brown,2023-06-17,Active
5851,Michelle Gonzalez,2020-11-01,Active
5852,Jose Little,2022-06-09,Churned
5853,Nicole Cox,2021-05-25,Churned
5854,Joseph Mayer,2024-01-05,Churned
5855,Craig Gregory,2021-07-07,Active
5856,Deborah Gibson,2022-05-23,Active
5857,Jeffery Foster,2025-01-08,Active
5858,Elizabeth Blake,2020-04-10,Active
5859,Megan Clayton,2020-05-09,Active
5860,Brenda Sanders,2020-03-22,Active
5861,Susan Scott,2023-08-13,Active
5862,Chad Thompson,2023-05-09,Active
5863,Amy Nichols,2020-09-06,Active
5864,Matthew Park,2023-07-07,Active
5865,Pamela Moore,2023-11-19,Active
5866,Rachel Clark,2023-09-06,Active
5867,Michael Rubio,2021-02-23,Active
5868,Matthew Browning,2020-04-15,Active
5869,Melissa Hernandez,2023-10-09,Churned
5870,Christopher Reynolds,2021-02-04,Active
5871,James Bush,2020-12-05,Active
5872,Brian Hampton,2021-01-30,Active
5873,Diana Gay,2021-06-29,Active
5874,Laura Pierce,2022-06-02,Churned
5875,Charles Baird,2023-09-19,Active
5876,Samantha Allen,2023-03-01,Active
5877,Susan Campbell,2024-05-12,Churned
5878,Steven Ryan,2020-08-10,Active
5879,April Johnson,2024-10-17,Active
5880,Kimberly Martinez,2020-11-12,Active
5881,Cameron Soto,2022-06-06,Active
5882,Michael Solis,2025-01-05,Active
5883,Stefanie Gentry,2024-02-20,Active
5884,Lorraine Raymond,2023-05-20,Churned
5885,Debra Griffin,2021-06-20,Active
5886,Jose Henry,2022-07-02,Active
5887,Kendra Reed,2022-03-05,Active
5888,Angelica Smith,2025-01-20,Churned
5889,Anthony West,2021-12-30,Churned
5890,Sydney Jackson,2020-12-27,Active
5891,George Pugh,2021-01-22,Active
5892,Keith Cobb,2022-08-14,Active
5893,Amanda Lee,2021-05-30,Active
5894,James Smith,2022-12-17,Active
5895,Cody Parker,2024-12-30,Active
5896,Michael Reynolds,2020-09-08,Active
5897,Carol Mclean,2024-01-27,Churned
5898,Tina Calhoun,2024-08-18,Active
5899,Jeffrey Nunez,2020-12-09,Churned
5900,Michael Miller,2021-07-25,Active
5901,Mikayla Johnson,2022-06-06,Active
5902,Mr. Robert Rollins,2020-11-12,Active
5903,Kiara Perez,2022-03-25,Active
5904,Danielle Thornton,2021-10-24,Active
5905,Danielle Lopez,2022-07-19,Active
5906,Christopher Wells,2022-04-30,Active
5907,Anita Holloway,2022-06-17,Active
5908,Alison Obrien,2024-11-23,Active
5909,Natalie Mcgrath,2024-12-13,Active
5910,Jill Buck,2020-05-27,Active
5911,Elizabeth Cain,2020-05-22,Active
5912,Samantha Johnson,2024-03-19,Churned
5913,Patricia Leblanc,2022-10-15,Active
5914,Rebecca Tran,2021-05-20,Active
5915,Christine Gonzalez,2020-04-22,Active
5916,Linda Mcclure,2023-12-30,Active
5917,Tina Washington,2024-02-21,Churned
5918,Timothy Brown,2021-09-24,Active
5919,Paul Keith,2025-02-27,Active
5920,Jeffrey Vincent,2022-03-06,Active
5921,Amanda Glenn,2020-06-01,Active
5922,Jo Horne,2020-07-27,Churned
5923,Scott Moore,2023-04-07,Active
5924,Jason Scott,2023-06-03,Active
5925,Angela Valenzuela,2021-05-23,Active
5926,Rhonda Woodard,2023-07-10,Active
5927,Mr. James Clayton,2020-07-31,Active
5928,Stephanie Butler,2022-08-18,Active
5929,Richard Mcdaniel,2023-12-24,Active
5930,Jonathan Zuniga,2024-06-28,Churned
5931,Julie Davis,2021-09-05,Active
5932,Chad Klein,2022-09-29,Active
5933,Isaac Grant,2021-09-16,Active
5934,Kenneth Gordon,2023-08-07,Churned
5935,Sophia Clements,2024-11-14,Active
5936,Jonathan Reid,2021-07-09,Active
5937,Joseph Bailey,2024-09-20,Active
5938,Stacy Butler,2022-06-12,Active
5939,Paula Fernandez,2023-06-08,Active
5940,Kristen Hester,2023-03-08,Active
5941,Jordan Salinas,2021-08-17,Active
5942,Marissa Moore,2023-10-07,Active
5943,Jesus Thompson,2024-03-15,Active
5944,Christopher Perez,2025-02-14,Churned
5945,Clinton Coleman,2022-03-24,Churned
5946,Jessica Martin,2021-08-23,Active
5947,April Lopez,2022-05-15,Active
5948,Christopher Reeves,2024-09-22,Active
5949,Robert Thomas,2022-03-27,Active
5950,David Richardson,2022-12-31,Churned
5951,Kari Jenkins,2021-12-16,Active
5952,Mr. Eric Mills,2023-01-20,Active
5953,Jeffrey Rowe,2021-09-09,Active
5954,James Trevino,2024-03-25,Active
5955,Emily Hale,2024-07-13,Active
5956,Jennifer Reynolds,2024-09-06,Active
5957,Timothy Simmons,2021-11-17,Active
5958,Elijah Hart,2023-12-09,Active
5959,Kyle Kelley,2023-12-28,Active
5960,Jill Washington,2023-07-03,Churned
5961,Audrey Briggs,2020-05-29,Active
5962,Steven Miles,2023-10-23,Churned
5963,Susan Turner,2025-01-13,Active
5964,Mr. Evan Turner,2024-05-27,Active
5965,Jacqueline Collins,2020-11-11,Active
5966,Melvin Kim,2023-03-09,Churned
5967,Todd Benton,2020-10-31,Churned
5968,Angelica Flores,2023-10-10,Active
5969,Wanda Lowe,2022-10-30,Churned
5970,Jeremy Meyer,2024-07-16,Churned
5971,David Rivera,2023-07-18,Active
5972,Andrea Roy,2023-02-18,Active
5973,Amanda Morgan,2024-01-14,Churned
5974,Christopher Murray,2024-02-10,Churned
5975,Tina Sandoval,2022-04-17,Active
5976,Sarah Thomas,2022-11-11,Churned
5977,Rachael Cross,2024-05-29,Active
5978,Martin Martinez,2021-12-04,Active
5979,Charles Boyd,2021-12-31,Active
5980,John Davis,2023-08-01,Active
5981,Mr. Terry Chung,2023-05-27,Active
5982,Mr. Matthew Clarke,2021-07-03,Active
5983,Anthony Graves,2020-06-08,Churned
5984,Teresa Schneider,2022-02-25,Active
5985,Mary Gibson,2021-05-03,Active
5986,Kenneth Dominguez,2022-08-17,Active
5987,Brianna Coleman,2021-04-11,Active
5988,Cindy Hall,2023-03-03,Churned
5989,Joseph Hobbs,2020-11-05,Active
5990,Diana Davis,2023-10-31,Churned
5991,Mrs. Maria Ochoa,2023-03-31,Active
5992,Tiffany Woods,2021-02-09,Active
5993,Donald Hughes,2023-02-24,Active
5994,Jon Wong,2023-10-05,Active
5995,Jennifer Gonzalez,2025-02-14,Active
5996,Amy Morgan,2021-05-10,Active
5997,Anna Melendez,2024-01-25,Active
5998,Brandy King,2023-06-09,Active
5999,Deborah Murphy,2023-04-12,Active
6000,Sharon Mitchell,2022-05-10,Active
6001,Curtis Price DDS,2021-09-10,Active
6002,Lori Burnett,2024-12-19,Active
6003,Jessica Kelly,2023-01-05,Churned
6004,Dustin Williams,2020-12-29,Active
6005,Jennifer Wiley,2022-07-05,Active
6006,Sabrina Jones,2022-02-07,Churned
6007,Troy Park,2022-06-11,Active
6008,Lisa Jones,2021-05-29,Active
6009,Joe Barker,2020-12-13,Active
6010,John Graves,2022-05-18,Active
6011,Christina Wade,2024-12-20,Churned
6012,Maria Grant,2020-09-17,Churned
6013,Sara Harvey,2024-11-12,Churned
6014,Anthony Moore,2023-12-07,Active
6015,Michael Mitchell,2024-04-21,Active
6016,James Perez,2021-06-08,Active
6017,Jacqueline Obrien,2021-12-29,Active
6018,Derrick Rice,2023-09-19,Active
6019,Joseph Rice,2021-02-25,Active
6020,John Perry,2020-06-29,Active
6021,Albert Johnson,2021-06-23,Active
6022,Travis Thompson,2024-07-28,Churned
6023,Oscar Garcia,2021-09-22,Churned
6024,Danielle Taylor,2021-03-20,Active
6025,Kelly Smith,2021-11-24,Active
6026,Adam Walker,2024-10-18,Active
6027,William Norris,2024-09-02,Churned
6028,Jimmy Meza,2023-11-24,Active
6029,Karina Wright,2023-03-11,Active
6030,Danielle Russell,2021-01-19,Active
6031,Douglas Downs,2021-03-22,Active
6032,Patrick Simpson,2021-01-18,Active
6033,Amy Stewart,2023-11-14,Active
6034,Christina Rose,2023-09-05,Active
6035,Curtis Blevins,2023-06-05,Active
6036,Pamela Hill MD,2023-01-08,Active
6037,Rachel Freeman,2024-10-22,Active
6038,Dawn Martin,2024-03-05,Churned
6039,Ryan Reyes,2024-12-03,Active
6040,Daniel Campbell,2022-10-07,Churned
6041,Ruben Banks,2020-11-12,Active
6042,Melissa Robinson,2024-08-31,Active
6043,Sandra Watts,2023-08-11,Active
6044,John Short,2024-02-25,Active
6045,James Simmons,2022-12-11,Active
6046,Sarah Jacobson,2025-02-12,Active
6047,Michael Ramirez,2022-08-22,Active
6048,Elizabeth Anderson,2023-03-25,Active
6049,Kenneth Ward,2024-03-26,Churned
6050,Rachel Moore,2020-05-24,Churned
6051,Erik Mcintyre,2021-02-22,Active
6052,Travis Waters,2023-11-07,Churned
6053,Sarah Shaw,2020-08-14,Active
6054,Joshua Scott,2020-06-13,Active
6055,Dr. Christopher Hughes,2025-01-23,Churned
6056,Rachel Mclaughlin,2021-09-17,Active
6057,Glenda Martinez,2022-12-31,Active
6058,Emily Harris,2022-09-15,Active
6059,Alexander Mckee,2024-08-30,Churned
6060,Jeffrey Ford,2020-09-08,Churned
6061,Stephanie Ward,2020-06-13,Active
6062,Scott Webb,2023-10-04,Active
6063,Adam Thompson,2021-09-23,Active
6064,Matthew Webb,2021-08-17,Active
6065,Michael Fleming,2023-08-13,Active
6066,Kelly Stuart,2023-07-10,Active
6067,Pamela Wood,2020-11-10,Active
6068,Dawn Lowe,2021-08-18,Active
6069,Tasha Barton,2023-03-23,Active
6070,Kimberly Brown,2024-05-31,Active
6071,Jeremiah Franco,2022-12-06,Churned
6072,Dr. Michael Duncan,2022-04-20,Active
6073,Tina Bailey,2023-01-18,Active
6074,Ms. Kimberly Smith,2020-05-25,Active
6075,John Bell,2023-08-31,Active
6076,Dr. Daniel Booth,2023-02-03,Active
6077,Christina Edwards,2021-11-13,Active
6078,Jessica Farrell,2021-08-28,Active
6079,Mrs. Caitlin Cox,2022-04-17,Active
6080,Eric Castro,2022-10-18,Active
6081,Catherine Benton,2024-03-01,Active
6082,Jessica Smith,2024-02-11,Churned
6083,Cody Rose,2024-04-23,Active
6084,Richard Wong,2024-01-03,Active
6085,Stephanie Hicks,2022-10-02,Active
6086,Mrs. Megan White,2025-02-22,Active
6087,Ryan Morrow,2024-09-03,Active
6088,Brandon Davis,2021-07-15,Active
6089,Lauren Harris,2022-06-11,Active
6090,Carl Taylor,2023-09-06,Active
6091,Nicholas Willis,2025-02-05,Active
6092,Mary Campos,2021-04-27,Active
6093,Gregory Young,2023-04-05,Active
6094,Sandra Harris,2022-08-08,Active
6095,Lori Williams,2023-09-19,Active
6096,Melissa Kent,2020-08-02,Active
6097,Clinton Smith,2023-11-09,Active
6098,Melissa Holland,2022-10-19,Churned
6099,Nicole Aguirre,2021-02-19,Active
6100,Karen Cole,2023-08-30,Churned
6101,Dr. Andrew Hayes,2021-08-22,Active
6102,Derrick Ford,2024-12-17,Active
6103,Diana Hood,2023-04-03,Active
6104,Amy Allen,2024-07-09,Churned
6105,Ryan Gomez,2022-05-15,Active
6106,David Marsh,2022-09-26,Active
6107,April Sharp,2023-05-10,Active
6108,Erin Nguyen,2021-09-28,Active
6109,Michael Castro,2024-08-24,Active
6110,Joshua Ward,2022-05-12,Churned
6111,Katelyn Singh,2020-06-25,Churned
6112,Tonya Strickland,2024-03-03,Active
6113,Brenda Morgan,2022-08-05,Churned
6114,Justin Foley,2021-01-28,Active
6115,Mrs. Cheryl Peters,2024-08-20,Active
6116,Daniel Combs,2022-02-22,Active
6117,Christopher Rogers,2021-12-06,Active
6118,Eric Bentley,2021-03-05,Churned
6119,George Collins,2020-11-10,Active
6120,Michelle Perez,2020-10-19,Active
6121,Kendra Nicholson,2022-04-08,Active
6122,Roger Barnes,2025-01-29,Active
6123,Jessica Phillips MD,2020-08-15,Active
6124,Tanya Allen,2024-01-10,Churned
6125,Mr. Patrick Scott,2021-07-03,Churned
6126,Tyler Flores,2023-11-14,Active
6127,Loretta Dickerson,2023-05-24,Active
6128,Teresa Russo,2023-05-27,Active
6129,Kelly Lindsey,2020-09-04,Active
6130,Jessica Weber,2022-09-01,Active
6131,Charles Gonzales,2024-09-21,Active
6132,Catherine Young,2021-03-13,Active
6133,Maurice Roberson II,2021-06-27,Active
6134,Karen Acevedo,2021-05-05,Active
6135,Michael Herman,2020-05-21,Active
6136,Andrew Yang,2020-07-16,Active
6137,Lindsay Johnson,2024-01-11,Active
6138,Leah Sullivan,2022-07-03,Churned
6139,Brittney Johnson,2020-04-23,Active
6140,Katrina Blair,2024-02-19,Churned
6141,Matthew Lara,2024-01-02,Active
6142,Annette Thompson,2022-04-05,Active
6143,William Collins,2022-09-30,Active
6144,Lori Watson,2021-12-05,Churned
6145,Aaron Matthews,2021-07-25,Active
6146,Michael Campbell,2023-07-28,Active
6147,Rhonda Garcia,2021-05-15,Active
6148,Richard Romero,2023-06-15,Active
6149,Amanda Gonzalez,2024-01-28,Active
6150,Ryan Gordon,2021-05-27,Churned
6151,Daniel Lewis,2024-02-21,Active
6152,Christine Jenkins PhD,2020-08-08,Active
6153,Karen Washington,2023-10-20,Active
6154,Elizabeth Carrillo,2021-02-13,Active
6155,Tina Gould,2020-06-13,Active
6156,Michael Knapp,2021-07-17,Active
6157,James Scott,2024-04-22,Active
6158,Jesus Williams,2023-11-14,Active
6159,Bridget Hensley,2021-02-22,Active
6160,Mrs. Wendy King,2022-12-18,Churned
6161,William Harris,2022-11-22,Active
6162,Brianna West DDS,2021-03-20,Active
6163,Kerry Christian,2021-08-21,Active
6164,Autumn Aguilar,2023-04-24,Active
6165,Lisa Russell DVM,2021-10-06,Active
6166,Carolyn Aguilar,2022-04-16,Active
6167,Jennifer Gonzales,2022-05-25,Active
6168,Tracy Cummings,2021-10-05,Churned
6169,Megan Rivera,2021-04-01,Active
6170,Rebecca Hammond,2024-03-14,Active
6171,Shari Gallagher,2023-10-19,Active
6172,Priscilla Cortez,2020-05-12,Active
6173,Lisa Salazar,2021-04-11,Active
6174,Erica Little,2021-02-05,Churned
6175,Nicole Evans,2021-03-06,Active
6176,Mario Gray,2022-04-30,Active
6177,Tony Johnson,2022-10-23,Active
6178,Kimberly Perkins,2023-05-16,Active
6179,Tammy White,2024-06-28,Active
6180,Curtis Miranda,2020-03-11,Active
6181,Carlos Farmer,2023-05-10,Active
6182,Daniel Chase,2021-09-22,Active
6183,Megan Miller,2020-09-25,Active
6184,Patrick Kim,2020-10-21,Churned
6185,Lisa Mueller,2020-03-10,Active
6186,Natalie Miller,2024-11-12,Churned
6187,Scott Williams,2023-09-19,Active
6188,Tammy Collier,2021-05-21,Active
6189,Chad Carson,2021-05-08,Active
6190,Matthew Oneal,2025-01-09,Active
6191,Megan Wolfe,2023-08-03,Active
6192,Amy Williams,2022-10-14,Active
6193,Jessica Lee,2022-12-12,Active
6194,Jenny Parsons,2025-01-18,Churned
6195,Alyssa Sanders,2020-10-15,Active
6196,Robert Gaines,2024-03-25,Active
6197,Kimberly Mason,2020-10-15,Active
6198,Jerry Mendez,2023-03-17,Churned
6199,Eric Kennedy,2025-02-08,Active
6200,Lucas Green,2021-11-09,Active
6201,Matthew Avila,2020-08-01,Active
6202,Tom Fuller,2024-04-01,Active
6203,Brian Wright,2021-01-05,Churned
6204,Jason Santiago,2021-05-08,Active
6205,Andrea Miles,2021-09-23,Active
6206,Stacy Bell,2023-01-16,Churned
6207,Lori Esparza,2022-04-05,Active
6208,John Martin,2021-02-23,Active
6209,Theresa Nelson,2023-01-01,Active
6210,David Christensen,2023-09-12,Active
6211,Olivia Gutierrez,2024-03-07,Active
6212,Alvin Pratt,2021-09-05,Active
6213,Barbara Zavala,2020-03-17,Active
6214,Sara Thornton,2024-11-28,Active
6215,Richard Wiggins,2020-06-27,Active
6216,Eric Villegas,2022-07-07,Churned
6217,Abigail Lee,2023-01-13,Active
6218,Stephanie Arnold,2021-07-06,Active
6219,Lauren Gonzales,2021-10-03,Active
6220,Caitlyn Rogers,2022-10-10,Active
6221,Anthony Schwartz,2022-07-27,Active
6222,Joseph Jenkins,2020-03-20,Active
6223,Linda Coleman,2025-01-21,Active
6224,Tim Medina,2021-10-01,Active
6225,Mark Mann,2020-08-29,Active
6226,Marcus Jenkins,2023-11-01,Active
6227,Michelle Le,2024-01-28,Active
6228,Lynn Davis,2023-03-28,Churned
6229,John Werner,2024-05-30,Active
6230,Jamie Phillips,2023-10-18,Active
6231,Julie Mooney,2023-03-15,Active
6232,Jeffery Moody,2023-11-09,Churned
6233,Margaret Ball,2020-09-05,Active
6234,Gregory Martinez,2023-10-09,Active
6235,Steven Crosby,2022-09-26,Active
6236,Thomas Ortiz,2024-12-15,Churned
6237,Regina Williams,2023-07-21,Active
6238,Paige Trevino,2020-07-20,Active
6239,Shawn Fuller,2024-09-10,Churned
6240,Sandra Ryan,2021-01-07,Churned
6241,Thomas Brooks,2022-03-25,Churned
6242,Debra Osborne,2021-10-26,Active
6243,Olivia Watson,2025-01-22,Active
6244,Suzanne Smith,2024-04-25,Active
6245,Thomas Foley,2023-08-24,Active
6246,Christine Noble,2024-05-05,Active
6247,Michael Graves,2020-08-20,Active
6248,Jason Walton,2022-09-27,Active
6249,Terrance Gutierrez,2024-07-14,Active
6250,Meagan Diaz,2024-06-26,Active
6251,Derrick Chavez,2023-11-30,Active
6252,Adrian Vasquez,2022-06-23,Active
6253,Brandy Salinas,2020-09-15,Active
6254,Thomas Brooks,2023-03-05,Active
6255,Richard Hill,2023-04-25,Active
6256,Heather Patterson,2024-06-04,Active
6257,Morgan White,2021-05-27,Active
6258,Elizabeth Owens,2023-05-16,Active
6259,Brittany Silva,2021-02-01,Churned
6260,Anthony Tanner,2023-06-10,Active
6261,Danielle Hoffman,2023-03-27,Active
6262,Zachary Walker,2023-11-30,Churned
6263,Diana Miller MD,2022-07-05,Active
6264,Darrell Osborne,2020-09-15,Churned
6265,Lauren Russell,2021-12-20,Churned
6266,Jerry Guzman,2023-05-17,Active
6267,Amy Duran,2020-09-18,Churned
6268,Andrew Johnson Jr.,2022-10-07,Active
6269,Zachary Rodriguez,2023-04-29,Active
6270,Rebecca Patterson,2024-02-15,Active
6271,Ashley Thompson,2023-03-10,Active
6272,Francis Martin,2022-11-10,Churned
6273,Danielle Mcdonald,2023-07-20,Active
6274,Debra Hodges,2021-09-13,Active
6275,Derek Smith DDS,2022-03-04,Active
6276,Whitney Clark,2022-04-22,Active
6277,Megan Jefferson,2021-12-31,Active
6278,Bryan Roberson,2022-08-10,Active
6279,Nancy Parker,2025-02-08,Churned
6280,Blake Gibson,2020-10-17,Active
6281,Emily Young,2020-07-12,Churned
6282,Christina Mendez,2020-05-02,Active
6283,Susan Pennington,2024-07-11,Active
6284,Erin James,2024-04-18,Active
6285,Rachel Smith,2023-05-14,Active
6286,Virginia Diaz,2021-05-30,Active
6287,Corey Reyes,2022-01-15,Churned
6288,Laura Price,2023-02-09,Active
6289,Monica Hopkins,2023-12-04,Churned
6290,Kristy Gregory,2023-05-08,Active
6291,Ryan Walsh,2022-01-01,Active
6292,Derrick Wilson,2023-06-13,Active
6293,Zoe Smith,2024-12-06,Churned
6294,Brenda Cooper,2022-10-01,Active
6295,Elizabeth Smith,2025-01-18,Churned
6296,Sabrina Koch,2020-09-06,Churned
6297,Jesus Obrien,2024-08-10,Active
6298,Danny Brooks,2021-10-10,Active
6299,Cody Ho,2022-12-20,Active
6300,Jennifer Jones,2024-05-13,Active
6301,Ronald Moore,2022-04-03,Active
6302,Sharon Hurst,2024-03-22,Active
6303,Allison Sims,2020-06-16,Active
6304,John Smith,2022-03-21,Active
6305,Melissa Hill,2024-12-01,Active
6306,Mrs. Michele Wolfe,2023-12-30,Active
6307,Ashley Hampton,2020-11-09,Active
6308,Amber Weaver,2022-06-23,Active
6309,Jaclyn Jacobs,2021-06-11,Active
6310,David Atkinson,2022-12-25,Churned
6311,William Gillespie,2020-11-27,Active
6312,Michael Bailey,2020-05-16,Active
6313,Michelle Velazquez,2023-12-05,Active
6314,Judith Long,2021-12-04,Active
6315,Luis Gutierrez,2021-06-26,Active
6316,Andrew Serrano,2024-02-16,Churned
6317,Phillip Allen,2024-08-28,Active
